date,capacity_price
2022-09-28 00:00:00,23.28
2022-09-29 00:00:00,18.7
2022-09-30 00:00:00,14.8
2022-10-01 00:00:00,68.06
2022-10-02 00:00:00,71.11
2022-10-03 00:00:00,67.0
2022-10-04 00:00:00,37.67
2022-10-05 00:00:00,35.36
2022-10-06 00:00:00,60.0
2022-10-07 00:00:00,35.6
2022-10-08 00:00:00,33.93
2022-10-09 00:00:00,27.26
2022-10-10 00:00:00,30.5
2022-10-11 00:00:00,30.14
2022-10-12 00:00:00,23.75
2022-10-13 00:00:00,22.14
2022-10-14 00:00:00,21.32
2022-10-15 00:00:00,20.33
2022-10-16 00:00:00,39.98
2022-10-17 00:00:00,31.63
2022-10-18 00:00:00,25.5
2022-10-19 00:00:00,22.93
2022-10-20 00:00:00,35.04
2022-10-21 00:00:00,25.4
2022-10-22 00:00:00,19.94
2022-10-23 00:00:00,18.18
2022-10-24 00:00:00,36.0
2022-10-25 00:00:00,26.61
2022-10-26 00:00:00,20.38
2022-10-27 00:00:00,15.66
2022-10-28 00:00:00,14.69
2022-10-29 00:00:00,12.43
2022-10-30 00:00:00,13.4
2022-10-31 00:00:00,11.63
2022-11-01 00:00:00,40.68
2022-11-02 00:00:00,30.46
2022-11-03 00:00:00,25.0
2022-11-04 00:00:00,17.39
2022-11-05 00:00:00,13.45
2022-11-06 00:00:00,33.89
2022-11-07 00:00:00,33.04
2022-11-08 00:00:00,27.97
2022-11-09 00:00:00,21.6
2022-11-10 00:00:00,16.5
2022-11-11 00:00:00,13.4
2022-11-12 00:00:00,11.09
2022-11-13 00:00:00,10.48
2022-11-14 00:00:00,23.0
2022-11-15 00:00:00,13.31
2022-11-16 00:00:00,16.32
2022-11-17 00:00:00,37.69
2022-11-18 00:00:00,21.64
2022-11-19 00:00:00,17.5
2022-11-20 00:00:00,14.05
2022-11-21 00:00:00,15.95
2022-11-22 00:00:00,29.73
2022-11-23 00:00:00,18.0
2022-11-24 00:00:00,33.61
2022-11-25 00:00:00,33.88
2022-11-26 00:00:00,20.64
2022-11-27 00:00:00,35.3
2022-11-28 00:00:00,50.02
2022-11-29 00:00:00,29.71
2022-11-30 00:00:00,22.48
2022-12-01 00:00:00,21.45
2022-12-02 00:00:00,19.23
2022-12-03 00:00:00,17.17
2022-12-04 00:00:00,16.86
2022-12-05 00:00:00,34.44
2022-12-06 00:00:00,21.12
2022-12-07 00:00:00,30.9
2022-12-08 00:00:00,20.09
2022-12-09 00:00:00,18.74
2022-12-10 00:00:00,14.8
2022-12-11 00:00:00,18.36
2022-12-12 00:00:00,28.31
2022-12-13 00:00:00,20.0
2022-12-14 00:00:00,28.26
2022-12-15 00:00:00,27.85
2022-12-16 00:00:00,24.5
2022-12-17 00:00:00,18.8
2022-12-18 00:00:00,21.69
2022-12-19 00:00:00,44.16
2022-12-20 00:00:00,38.86
2022-12-21 00:00:00,26.83
2022-12-22 00:00:00,25.49
2022-12-23 00:00:00,22.58
2022-12-24 00:00:00,48.84
2022-12-25 00:00:00,34.24
