date,capacity_price
2022-07-13 00:00:00,7.75
2022-07-14 00:00:00,7.02
2022-07-15 00:00:00,6.81
2022-07-16 00:00:00,11.4
2022-07-17 00:00:00,8.61
2022-07-18 00:00:00,8.3
2022-07-19 00:00:00,7.75
2022-07-20 00:00:00,6.64
2022-07-21 00:00:00,6.27
2022-07-22 00:00:00,5.99
2022-07-23 00:00:00,15.0
2022-07-24 00:00:00,13.0
2022-07-25 00:00:00,10.8
2022-07-26 00:00:00,8.46
2022-07-27 00:00:00,7.57
2022-07-28 00:00:00,7.27
2022-07-29 00:00:00,6.65
2022-07-30 00:00:00,11.6
2022-07-31 00:00:00,10.5
2022-08-01 00:00:00,9.56
2022-08-02 00:00:00,7.54
2022-08-03 00:00:00,6.68
2022-08-04 00:00:00,6.68
2022-08-05 00:00:00,6.21
2022-08-06 00:00:00,9.0
2022-08-07 00:00:00,7.6
2022-08-08 00:00:00,8.16
2022-08-09 00:00:00,7.65
2022-08-10 00:00:00,6.78
2022-08-11 00:00:00,6.17
2022-08-12 00:00:00,5.81
2022-08-13 00:00:00,15.19
2022-08-14 00:00:00,19.69
2022-08-15 00:00:00,13.67
2022-08-16 00:00:00,9.2
2022-08-17 00:00:00,13.29
2022-08-18 00:00:00,9.43
2022-08-19 00:00:00,7.91
2022-08-20 00:00:00,10.82
2022-08-21 00:00:00,11.49
2022-08-22 00:00:00,10.87
2022-08-23 00:00:00,8.89
2022-08-24 00:00:00,8.0
2022-08-25 00:00:00,7.39
2022-08-26 00:00:00,6.86
2022-08-27 00:00:00,9.05
2022-08-28 00:00:00,11.12
2022-08-29 00:00:00,11.03
2022-08-30 00:00:00,9.01
2022-08-31 00:00:00,8.19
2022-09-01 00:00:00,7.89
2022-09-02 00:00:00,11.69
2022-09-03 00:00:00,29.5
2022-09-04 00:00:00,29.27
2022-09-05 00:00:00,13.28
2022-09-06 00:00:00,10.52
2022-09-07 00:00:00,9.5
2022-09-08 00:00:00,8.39
2022-09-09 00:00:00,7.21
2022-09-10 00:00:00,9.32
2022-09-11 00:00:00,7.71
2022-09-12 00:00:00,7.68
2022-09-13 00:00:00,6.8
2022-09-14 00:00:00,6.33
2022-09-15 00:00:00,6.01
2022-09-16 00:00:00,8.61
2022-09-17 00:00:00,17.5
2022-09-18 00:00:00,14.7
2022-09-19 00:00:00,11.02
2022-09-20 00:00:00,10.07
2022-09-21 00:00:00,8.86
2022-09-22 00:00:00,9.96
2022-09-23 00:00:00,8.7
2022-09-24 00:00:00,8.24
2022-09-25 00:00:00,7.06
2022-09-26 00:00:00,6.99
2022-09-27 00:00:00,6.88
2022-09-28 00:00:00,7.56
2022-09-29 00:00:00,7.38
2022-09-30 00:00:00,7.13
2022-10-01 00:00:00,23.15
2022-10-02 00:00:00,16.5
2022-10-03 00:00:00,12.0
2022-10-04 00:00:00,9.15
2022-10-05 00:00:00,9.13
2022-10-06 00:00:00,14.12
2022-10-07 00:00:00,9.97
2022-10-08 00:00:00,8.99
2022-10-09 00:00:00,7.9
2022-10-10 00:00:00,6.94
2022-10-11 00:00:00,7.41
2022-10-12 00:00:00,6.49
2022-10-13 00:00:00,5.68
2022-10-14 00:00:00,5.72
2022-10-15 00:00:00,11.58
2022-10-16 00:00:00,15.96
2022-10-17 00:00:00,10.04
2022-10-18 00:00:00,8.39
2022-10-19 00:00:00,7.75
2022-10-20 00:00:00,18.47
2022-10-21 00:00:00,10.0
2022-10-22 00:00:00,9.53
2022-10-23 00:00:00,8.18
2022-10-24 00:00:00,7.35
2022-10-25 00:00:00,6.88
2022-10-26 00:00:00,6.3
2022-10-27 00:00:00,5.71
2022-10-28 00:00:00,5.31
2022-10-29 00:00:00,5.53
2022-10-30 00:00:00,7.65
2022-10-31 00:00:00,6.41
2022-11-01 00:00:00,22.03
2022-11-02 00:00:00,14.68
2022-11-03 00:00:00,12.51
2022-11-04 00:00:00,10.12
2022-11-05 00:00:00,8.87
2022-11-06 00:00:00,9.9
2022-11-07 00:00:00,8.94
2022-11-08 00:00:00,8.29
2022-11-09 00:00:00,7.29
2022-11-10 00:00:00,6.85
2022-11-11 00:00:00,6.08
2022-11-12 00:00:00,5.83
2022-11-13 00:00:00,5.5
2022-11-14 00:00:00,5.52
2022-11-15 00:00:00,5.29
2022-11-16 00:00:00,4.57
2022-11-17 00:00:00,9.18
2022-11-18 00:00:00,6.46
2022-11-19 00:00:00,5.04
2022-11-20 00:00:00,4.58
2022-11-21 00:00:00,4.92
2022-11-22 00:00:00,5.05
2022-11-23 00:00:00,4.72
2022-11-24 00:00:00,4.37
2022-11-25 00:00:00,3.96
2022-11-26 00:00:00,3.71
2022-11-27 00:00:00,3.91
2022-11-28 00:00:00,5.12
2022-11-29 00:00:00,5.08
2022-11-30 00:00:00,5.27
2022-12-01 00:00:00,4.71
2022-12-02 00:00:00,4.38
2022-12-03 00:00:00,3.62
2022-12-04 00:00:00,3.4
2022-12-05 00:00:00,3.94
2022-12-06 00:00:00,4.17
2022-12-07 00:00:00,3.9
2022-12-08 00:00:00,3.62
2022-12-09 00:00:00,3.34
2022-12-10 00:00:00,4.46
2022-12-11 00:00:00,4.1
2022-12-12 00:00:00,5.3
2022-12-13 00:00:00,4.31
2022-12-14 00:00:00,4.04
2022-12-15 00:00:00,9.79
2022-12-16 00:00:00,11.12
2022-12-17 00:00:00,9.3
2022-12-18 00:00:00,7.1
2022-12-19 00:00:00,6.43
2022-12-20 00:00:00,5.68
2022-12-21 00:00:00,5.23
2022-12-22 00:00:00,4.69
2022-12-23 00:00:00,4.1
2022-12-24 00:00:00,9.32
2022-12-25 00:00:00,6.75
